,date,league,matchweek,home_team_id,home_team,home_manager,home_formation,home_goals,home_xg,away_xg,away_goals,away_team,away_manager,away_formation,away_team_id,home_team_form,home_team_league_pos,home_team_points_diff,home_team_home_form,home_team_home_league_pos,home_team_home_points_diff,home_team_average_goals_form,home_team_average_xg_form,home_team_average_goals_form_against,home_team_average_xg_form_against,away_team_form,away_team_league_pos,away_team_points_diff,away_team_away_form,away_team_away_league_pos,away_team_away_points_diff,away_team_average_goals_form,away_team_average_xg_form,away_team_average_goals_form_against,away_team_average_xg_form_against
211,"Sunday April 21, 2024",Serie A ,33,c5577084,Salernitana,Stefano Colantuono,3-4-3,0,0.2,2.0,2,Fiorentina,Vincenzo Italiano,4-2-3-1,421387cf,LLLDL,20.0,8,LLD,20.0,4,0.6666666666666666,1.0999999999999999,1.6666666666666667,1.9666666666666666,DWLLD,9.0,-7,DWL,8.0,-1,1.0,0.7666666666666666,1.0,1.4000000000000001
212,"Sunday April 21, 2024",Serie A ,33,21680aa4,Monza,Raffaele Palladino,4-2-3-1,1,1.1,1.5,2,Atalanta,Gian Piero Gasperini,3-4-3,922493f3,WWLLD,11.0,14,LWL,14.0,4,1.3333333333333333,0.7666666666666666,2.6666666666666665,1.4666666666666668,DLWLD,6.0,-4,DWL,4.0,1,2.0,0.6333333333333333,1.3333333333333333,1.2
213,"Sunday April 21, 2024",Serie A ,33,105360fe,Torino,Ivan Jurić,3-4-1-2,0,0.6,0.6,0,Frosinone,Eusebio Di Francesco,3-4-1-2,6a7ad59d,DWWLD,10.0,-13,DWD,9.0,-8,0.3333333333333333,0.9333333333333332,0.0,0.8666666666666667,LLDDD,18.0,-1,LDD,18.0,-13,1.0,1.5,1.3333333333333333,1.4333333333333333
214,"Sunday April 28, 2024",Serie A ,34,d609edc0,Internazionale,Simone Inzaghi,3-5-2,2,1.7,0.5,0,Torino,Ivan Jurić,4-2-3-1,105360fe,DWWDW,1.0,-1,DWD,1.0,-5,1.6666666666666667,1.9000000000000001,1.0,1.0,WWLDD,10.0,-13,DWL,12.0,-1,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.8333333333333334
215,"Sunday April 28, 2024",Serie A ,34,922493f3,Atalanta,Gian Piero Gasperini,3-4-3,2,1.9,0.4,0,Empoli,Davide Nicola,3-4-3,a3d88bd8,LWLDW,6.0,-4,LLD,2.0,-5,1.6666666666666667,1.5333333333333332,2.3333333333333335,1.3333333333333333,LLWLW,15.0,-8,LLL,14.0,2,0.0,0.26666666666666666,1.3333333333333333,1.8333333333333333
216,"Sunday April 28, 2024",Serie A ,34,1d8099f8,Bologna,Thiago Motta,4-1-4-1,1,0.7,0.7,1,Udinese,Fabio Cannavaro,3-4-3,04eea015,WWDDW,4.0,0,LWD,2.0,0,1.0,1.4333333333333333,0.3333333333333333,0.6333333333333333,LDLLL,17.0,-17,WDL,9.0,4,1.0,1.4666666666666668,1.0,1.4000000000000001
217,"Sunday April 28, 2024",Serie A ,34,d48ad4ff,Napoli,Francesco Calzona,4-3-3,2,3.0,1.6,2,Roma,Daniele De Rossi,4-3-3,cf74a709,DLWDL,9.0,-17,DLD,11.0,-20,1.0,1.8,2.0,1.4000000000000001,WDWWL,5.0,-9,DDW,9.0,-8,1.3333333333333333,1.0999999999999999,1.0,1.5
218,"Sunday April 28, 2024",Serie A ,34,421387cf,Fiorentina,Vincenzo Italiano,4-2-3-1,5,3.2,0.3,1,Sassuolo,Davide Ballardini,4-4-1-1,e2befd26,WLLDW,8.0,-7,DLD,7.0,-5,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,LDDDL,19.0,-1,LLD,18.0,-14,0.6666666666666666,1.0999999999999999,1.3333333333333333,0.7666666666666666
219,"Sunday April 7, 2024",Serie A ,31,c4260e09,Cagliari,Claudio Ranieri,4-3-3,2,0.7,0.5,1,Atalanta,Gian Piero Gasperini,3-4-1-2,922493f3,DWWLD,15.0,0,DWD,11.0,-5,2.0,1.5333333333333332,1.3333333333333333,1.2,DLDLW,6.0,-4,DDW,4.0,1,2.0,0.8333333333333334,1.0,1.4000000000000001
220,"Sunday April 7, 2024",Serie A ,31,0e72edf2,Hellas Verona,Marco Baroni,4-4-2,1,1.3,2.2,2,Genoa,Alberto Gilardino,3-5-2,658bf2de,LWWLD,15.0,0,DWL,14.0,1,1.3333333333333333,0.5,1.6666666666666667,1.6666666666666667,WLLDD,12.0,-2,DLD,13.0,0,0.6666666666666666,0.43333333333333335,1.0,1.4000000000000001
221,"Sunday April 7, 2024",Serie A ,31,6a7ad59d,Frosinone,Eusebio Di Francesco,3-4-3,0,0.4,2.0,0,Bologna,Thiago Motta,4-1-4-1,1d8099f8,LDLLD,17.0,0,LDL,11.0,7,1.0,1.5999999999999999,2.3333333333333335,1.9666666666666668,WWLWW,4.0,1,WWW,6.0,2,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.1666666666666667
222,"Sunday April 7, 2024",Serie A ,31,e0652b02,Juventus,Massimiliano Allegri,3-5-2,1,1.9,0.5,0,Fiorentina,Vincenzo Italiano,4-2-3-1,421387cf,WLDDL,3.0,-6,WDD,4.0,-9,1.6666666666666667,1.4333333333333333,1.3333333333333333,0.3666666666666667,WDDWL,7.0,-5,DDW,8.0,-1,1.3333333333333333,0.8333333333333334,1.0,1.0999999999999999
223,"Sunday April 7, 2024",Serie A ,31,21680aa4,Monza,Raffaele Palladino,3-4-3,2,0.4,2.2,4,Napoli,Francesco Calzona,4-3-3,d48ad4ff,WLWWL,11.0,13,WLW,14.0,4,2.0,1.2333333333333334,2.0,1.1666666666666667,DWDDL,9.0,-18,LDD,4.0,-8,0.6666666666666666,1.1333333333333333,1.0,1.0666666666666667
224,"Sunday August 20, 2023",Serie A ,1,e2befd26,Sassuolo,Alessio Dionisi,4-2-3-1,0,0.4,1.3,2,Atalanta,Gian Piero Gasperini,3-5-2,922493f3,,1.0,0,,1.0,0,,,,,,1.0,0,,1.0,0,,,,
225,"Sunday August 20, 2023",Serie A ,1,04eea015,Udinese,Andrea Sottil,3-5-2,0,1.0,1.8,3,Juventus,Massimiliano Allegri,3-1-4-2,e0652b02,,1.0,0,,1.0,0,,,,,,1.0,0,,1.0,0,,,,
226,"Sunday August 20, 2023",Serie A ,1,cf74a709,Roma,José Mourinho,3-1-4-2,2,1.9,0.1,2,Salernitana,Paulo Sousa,3-4-3,c5577084,,1.0,0,,1.0,0,,,,,,1.0,0,,1.0,0,,,,
227,"Sunday August 20, 2023",Serie A ,1,ffcbe334,Lecce,Roberto D'Aversa,4-3-3,2,1.4,1.6,1,Lazio,Maurizio Sarri,4-3-3,7213da33,,1.0,0,,1.0,0,,,,,,1.0,0,,1.0,0,,,,
228,"Sunday August 27, 2023",Serie A ,2,d48ad4ff,Napoli,Rudi Garcia,4-3-3,2,3.5,0.2,0,Sassuolo,Alessio Dionisi,4-3-3,e2befd26,W,1.0,0,,1.0,0,,,,,L,13.0,0,,15.0,0,,,,
229,"Sunday August 27, 2023",Serie A ,2,7213da33,Lazio,Maurizio Sarri,4-3-3,0,1.4,0.6,1,Genoa,Alberto Gilardino,4-3-2-1,658bf2de,L,13.0,-3,,13.0,-3,,,,,L,13.0,0,,1.0,3,,,,
230,"Sunday August 27, 2023",Serie A ,2,421387cf,Fiorentina,Vincenzo Italiano,4-2-3-1,2,1.3,0.3,2,Lecce,Roberto D'Aversa,4-3-3,ffcbe334,W,1.0,0,,8.0,-2,,,,,W,1.0,3,,9.0,1,,,,
231,"Sunday August 27, 2023",Serie A ,2,e0652b02,Juventus,Massimiliano Allegri,3-1-4-2,1,0.8,0.5,1,Bologna,Thiago Motta,4-2-3-1,1d8099f8,W,1.0,0,,8.0,-2,,,,,L,13.0,-3,,9.0,1,,,,
232,"Sunday December 10, 2023",Serie A ,15,cf74a709,Roma,José Mourinho,3-5-2,1,0.7,1.5,1,Fiorentina,Vincenzo Italiano,4-2-3-1,421387cf,LWDWW,4.0,-7,WWW,6.0,3,2.0,1.7,0.6666666666666666,0.5666666666666668,LLWLW,6.0,0,WLL,9.0,-4,1.0,1.4333333333333333,1.0,1.8333333333333333
233,"Sunday December 10, 2023",Serie A ,15,21680aa4,Monza,Raffaele Palladino,4-2-3-1,1,0.4,1.4,0,Genoa,Alberto Gilardino,3-5-2,658bf2de,DWDDL,11.0,2,DDL,12.0,6,1.0,0.7000000000000001,1.3333333333333333,1.5333333333333332,WLWLD,14.0,0,LLL,14.0,-3,0.6666666666666666,1.0999999999999999,2.0,0.9
234,"Sunday December 10, 2023",Serie A ,15,c5577084,Salernitana,Filippo Inzaghi,3-5-2,1,0.5,2.1,2,Bologna,Thiago Motta,4-2-3-1,1d8099f8,LLDWL,20.0,2,DLW,20.0,4,1.3333333333333333,1.1666666666666667,1.6666666666666667,1.7,DWLWD,7.0,-7,DLD,5.0,-3,1.0,1.3333333333333333,1.3333333333333333,1.2666666666666666
235,"Sunday December 10, 2023",Serie A ,15,6a7ad59d,Frosinone,Eusebio Di Francesco,3-4-3,0,0.8,1.2,0,Torino,Ivan Jurić,3-5-2,105360fe,LWLWL,11.0,5,WWW,10.0,9,2.0,1.0666666666666667,1.0,1.2,WWDLW,10.0,-5,WDL,13.0,-1,0.6666666666666666,0.7333333333333334,1.0,0.9666666666666667
236,"Sunday December 17, 2023",Serie A ,16,04eea015,Udinese,Gabriele Cioffi,3-5-2,2,0.8,3.0,2,Sassuolo,Alessio Dionisi,4-2-3-1,e2befd26,WDLDL,17.0,-12,DDD,18.0,-18,1.6666666666666667,1.8333333333333333,1.6666666666666667,0.9333333333333332,LDWLL,14.0,0,LWL,17.0,-7,2.0,1.2,2.3333333333333335,2.0
237,"Sunday December 17, 2023",Serie A ,16,dc56fe14,Milan,Stefano Pioli,3-4-3,3,2.0,1.5,0,Monza,Raffaele Palladino,3-4-3,21680aa4,LDWWL,3.0,4,LWW,2.0,-2,1.3333333333333333,1.3,0.6666666666666666,1.3,WDDLW,9.0,5,LWD,7.0,7,1.3333333333333333,0.6666666666666666,1.0,1.4333333333333333
238,"Sunday December 17, 2023",Serie A ,16,421387cf,Fiorentina,Vincenzo Italiano,4-2-3-1,1,0.5,2.5,0,Hellas Verona,Marco Baroni,4-2-3-1,0e72edf2,LWLWD,6.0,-2,LWW,7.0,-4,1.6666666666666667,1.5333333333333332,0.6666666666666666,1.0999999999999999,LLDDD,19.0,4,LLD,15.0,2,1.0,0.6,1.6666666666666667,2.2666666666666666
239,"Sunday December 17, 2023",Serie A ,16,1d8099f8,Bologna,Thiago Motta,4-2-3-1,2,0.5,0.6,0,Roma,José Mourinho,3-5-2,cf74a709,WLWDW,4.0,-7,WWW,2.0,4,1.6666666666666667,1.2,0.3333333333333333,0.7999999999999999,WDWWD,4.0,-6,LDW,7.0,-9,0.6666666666666666,0.9333333333333332,0.6666666666666666,1.1333333333333335
240,"Sunday December 17, 2023",Serie A ,16,7213da33,Lazio,Maurizio Sarri,4-3-3,0,1.5,1.6,2,Internazionale,Simone Inzaghi,3-5-2,d609edc0,LDLWD,9.0,-5,WDW,9.0,-7,0.6666666666666666,1.4333333333333333,0.0,0.4666666666666666,WWDWW,1.0,-1,WDW,1.0,-1,2.0,1.6333333333333335,0.6666666666666666,0.6666666666666666
241,"Sunday December 3, 2023",Serie A ,14,ffcbe334,Lecce,Roberto D'Aversa,4-2-3-1,1,1.5,1.2,1,Bologna,Thiago Motta,4-3-3,1d8099f8,DLLDD,13.0,3,DLD,14.0,-2,1.0,1.2,1.3333333333333333,1.1333333333333335,WDWLW,5.0,-8,DDL,7.0,-3,1.3333333333333333,1.3666666666666665,1.6666666666666667,1.0
242,"Sunday December 3, 2023",Serie A ,14,421387cf,Fiorentina,Vincenzo Italiano,4-2-3-1,3,2.5,0.8,0,Salernitana,Filippo Inzaghi,3-4-3,c5577084,LLLWL,7.0,0,LLW,7.0,-2,0.6666666666666666,1.0333333333333332,1.3333333333333333,1.3333333333333333,DLLDW,20.0,2,LLD,16.0,4,0.6666666666666666,0.6666666666666666,2.0,2.0666666666666664
243,"Sunday December 3, 2023",Serie A ,14,e2befd26,Sassuolo,Alessio Dionisi,4-2-3-1,1,0.8,2.3,2,Roma,José Mourinho,3-5-2,cf74a709,LDLDW,13.0,0,LDD,17.0,3,1.0,1.4333333333333333,1.6666666666666667,1.3666666666666665,WLWDW,5.0,-7,WLD,6.0,-11,1.3333333333333333,1.0333333333333334,0.6666666666666666,1.4333333333333333
244,"Sunday December 3, 2023",Serie A ,14,d48ad4ff,Napoli,Walter Mazzarri,4-3-3,0,0.6,2.7,3,Internazionale,Simone Inzaghi,3-5-2,d609edc0,WDWLW,4.0,-6,LDL,9.0,-9,1.0,1.4666666666666668,2.0,1.5333333333333332,WWWWD,1.0,-1,WWD,1.0,-1,2.0,1.5666666666666667,0.6666666666666666,0.6
245,"Sunday December 3, 2023",Serie A ,14,04eea015,Udinese,Gabriele Cioffi,3-5-1-1,3,1.9,1.3,3,Hellas Verona,Marco Baroni,4-2-3-1,0e72edf2,DDWDL,16.0,-10,DDD,18.0,-16,1.3333333333333333,1.6333333333333335,1.3333333333333333,0.7666666666666666,LLLLD,19.0,3,LLL,17.0,-1,0.3333333333333333,0.43333333333333335,1.3333333333333333,2.2333333333333334
246,"Sunday February 11, 2024",Serie A ,24,21680aa4,Monza,Raffaele Palladino,3-4-3,0,0.7,0.7,0,Hellas Verona,Marco Baroni,4-2-3-1,0e72edf2,WLLWD,11.0,10,LLW,14.0,4,0.6666666666666666,0.7000000000000001,2.0,2.3666666666666667,LWLDL,17.0,-5,LLL,15.0,0,1.0,1.1,2.0,1.3333333333333333
247,"Sunday February 11, 2024",Serie A ,24,658bf2de,Genoa,Alberto Gilardino,3-5-2,1,0.8,2.1,4,Atalanta,Gian Piero Gasperini,3-4-3,922493f3,DDWWD,11.0,1,DDW,10.0,3,1.0,0.9,0.6666666666666666,1.3333333333333333,DWLWW,4.0,-3,LDL,4.0,1,0.3333333333333333,0.7333333333333333,2.0,1.5999999999999999
248,"Sunday February 11, 2024",Serie A ,24,dc56fe14,Milan,Stefano Pioli,4-2-3-1,1,0.9,0.7,0,Napoli,Walter Mazzarri,3-5-1-1,d48ad4ff,WWWDW,3.0,0,WWD,4.0,-9,2.0,2.1,1.0,1.2333333333333334,LWWDW,6.0,-10,LWD,4.0,-8,2.0,1.3,1.3333333333333333,0.9666666666666667
249,"Sunday February 11, 2024",Serie A ,24,1d8099f8,Bologna,Thiago Motta,4-1-4-1,4,1.5,1.2,0,Lecce,Roberto D'Aversa,4-3-3,ffcbe334,DLWDW,4.0,-2,DWW,2.0,0,2.3333333333333335,1.5,1.0,0.6,DLLLW,13.0,-6,LLL,15.0,-2,0.3333333333333333,1.3666666666666665,1.3333333333333333,1.2333333333333334
250,"Sunday February 11, 2024",Serie A ,24,421387cf,Fiorentina,Vincenzo Italiano,4-2-3-1,5,2.2,1.1,1,Frosinone,Eusebio Di Francesco,4-4-2,6a7ad59d,LDLLL,9.0,-7,WDL,7.0,-5,1.0,1.2,1.0,0.6666666666666666,LLWDL,14.0,4,LLD,18.0,-13,0.6666666666666666,0.9,3.0,2.466666666666667
251,"Sunday February 18, 2024",Serie A ,25,6a7ad59d,Frosinone,Eusebio Di Francesco,4-2-3-1,0,1.4,1.8,3,Roma,Daniele De Rossi,4-2-3-1,cf74a709,LWDLL,14.0,4,LWL,11.0,7,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.0999999999999999,LWWWL,7.0,-8,LLW,9.0,-8,1.0,1.1666666666666667,1.6666666666666667,1.2666666666666666
252,"Sunday February 18, 2024",Serie A ,25,7213da33,Lazio,Maurizio Sarri,4-3-3,1,1.1,1.4,2,Bologna,Thiago Motta,4-1-4-1,1d8099f8,WWDLW,6.0,2,WWD,8.0,-6,1.3333333333333333,0.9666666666666667,0.3333333333333333,0.8000000000000002,LWDWW,4.0,-2,LLD,6.0,2,1.0,1.0999999999999999,2.3333333333333335,1.7
253,"Sunday February 18, 2024",Serie A ,25,04eea015,Udinese,Gabriele Cioffi,3-5-1-1,1,1.0,0.2,1,Cagliari,Claudio Ranieri,4-4-1-1,c4260e09,DLLDW,15.0,-11,LLD,19.0,-19,1.0,0.7333333333333334,1.6666666666666667,1.0666666666666667,WLLLL,19.0,-6,DLL,17.0,5,0.6666666666666666,0.7333333333333334,2.6666666666666665,2.2666666666666666
254,"Sunday February 18, 2024",Serie A ,25,a3d88bd8,Empoli,Davide Nicola,3-4-3,1,1.0,0.7,1,Fiorentina,Vincenzo Italiano,4-2-3-1,421387cf,LWDDW,16.0,-6,LWD,17.0,-8,1.0,0.9333333333333332,1.0,1.0333333333333334,DLLLW,9.0,-7,LLL,8.0,-1,0.6666666666666666,1.0666666666666667,2.0,1.866666666666667
255,"Sunday February 18, 2024",Serie A ,25,21680aa4,Monza,Raffaele Palladino,3-4-3,4,1.8,1.3,2,Milan,Stefano Pioli,4-2-3-1,dc56fe14,LLWDD,11.0,10,LWD,14.0,4,0.6666666666666666,0.7000000000000001,1.6666666666666667,1.9333333333333333,WWDWW,3.0,0,WWW,2.0,-1,3.0,1.9000000000000001,1.3333333333333333,0.8333333333333334
256,"Sunday February 25, 2024",Serie A ,26,ffcbe334,Lecce,Roberto D'Aversa,4-2-3-1,0,1.0,2.9,4,Internazionale,Simone Inzaghi,3-5-2,d609edc0,LLWLL,13.0,-6,DLW,14.0,-6,1.3333333333333333,1.5666666666666667,2.0,1.4000000000000001,WWWWW,1.0,0,WWW,1.0,-3,3.3333333333333335,1.9000000000000001,1.0,1.1666666666666667
257,"Sunday February 25, 2024",Serie A ,26,c4260e09,Cagliari,Claudio Ranieri,4-4-1-1,1,0.7,1.3,1,Napoli,Francesco Calzona,4-3-3,d48ad4ff,LLLLD,19.0,-5,WLL,11.0,-5,1.3333333333333333,1.2333333333333334,2.0,1.1666666666666667,WDWLD,8.0,-12,WDL,4.0,-8,2.0,1.2,0.6666666666666666,0.5666666666666667
258,"Sunday February 25, 2024",Serie A ,26,dc56fe14,Milan,Stefano Pioli,4-2-3-1,1,1.3,1.1,1,Atalanta,Gian Piero Gasperini,3-4-1-2,922493f3,WDWWL,3.0,0,WDW,4.0,-9,2.0,1.9000000000000001,1.0,1.3,LWWWW,4.0,-3,DLW,4.0,1,1.6666666666666667,1.0333333333333334,2.0,1.6333333333333335
259,"Sunday February 25, 2024",Serie A ,26,e0652b02,Juventus,Massimiliano Allegri,3-5-2,3,2.0,0.4,2,Frosinone,Eusebio Di Francesco,5-3-2,6a7ad59d,WDLLD,2.0,-2,WDL,4.0,-9,1.3333333333333333,1.2333333333333334,0.6666666666666666,0.6,WDLLL,14.0,4,LDL,18.0,-13,0.6666666666666666,0.9,3.6666666666666665,2.7000000000000006
260,"Sunday February 4, 2024",Serie A ,23,d48ad4ff,Napoli,Walter Mazzarri,4-3-3,2,1.2,0.9,1,Hellas Verona,Marco Baroni,4-2-3-1,0e72edf2,DLWWD,7.0,-10,WDW,11.0,-20,1.3333333333333333,2.0,0.6666666666666666,0.7666666666666667,LLWLD,16.0,-5,LLL,15.0,0,0.6666666666666666,1.6333333333333335,1.6666666666666667,1.0999999999999999
261,"Sunday February 4, 2024",Serie A ,23,922493f3,Atalanta,Gian Piero Gasperini,3-4-1-2,3,2.3,1.2,1,Lazio,Maurizio Sarri,4-3-3,7213da33,WDWLW,5.0,-3,WWW,2.0,-5,2.6666666666666665,1.9666666666666668,0.0,0.7333333333333334,WWWWD,4.0,2,WWW,6.0,5,2.0,1.0999999999999999,0.3333333333333333,1.0
262,"Sunday February 4, 2024",Serie A ,23,105360fe,Torino,Ivan Jurić,3-4-3,0,0.8,0.1,0,Salernitana,Filippo Inzaghi,3-4-3,c5577084,LWDLW,10.0,-8,DWL,9.0,-8,1.3333333333333333,1.5333333333333332,1.0,0.7999999999999999,WLLLL,20.0,6,LWL,20.0,6,1.0,0.6333333333333334,2.0,1.6333333333333335
263,"Sunday February 4, 2024",Serie A ,23,d609edc0,Internazionale,Simone Inzaghi,3-5-2,1,1.7,0.6,0,Juventus,Massimiliano Allegri,3-5-2,e0652b02,DWWWW,1.0,0,WWW,1.0,-5,2.6666666666666665,2.2666666666666666,0.3333333333333333,0.9666666666666667,WWWWD,2.0,3,WWW,3.0,0,2.3333333333333335,1.7333333333333334,0.6666666666666666,0.6333333333333333
264,"Sunday January 14, 2024",Serie A ,20,421387cf,Fiorentina,Vincenzo Italiano,4-2-3-1,2,1.3,1.2,2,Udinese,Gabriele Cioffi,3-5-1-1,04eea015,DWWWL,4.0,-2,WWW,7.0,-5,1.6666666666666667,1.1666666666666667,0.0,1.2,LDDWL,16.0,-13,LLD,9.0,4,0.6666666666666666,0.7333333333333334,2.6666666666666665,1.9666666666666668
265,"Sunday January 14, 2024",Serie A ,20,dc56fe14,Milan,Stefano Pioli,4-3-3,3,1.5,1.4,1,Roma,José Mourinho,3-5-2,cf74a709,LWDWW,3.0,2,WWW,4.0,-9,2.3333333333333335,1.5666666666666667,0.3333333333333333,0.9,DLWLD,8.0,-11,WLL,9.0,-8,0.6666666666666666,1.1333333333333333,1.3333333333333333,0.8000000000000002
266,"Sunday January 14, 2024",Serie A ,20,7213da33,Lazio,Maurizio Sarri,4-3-3,1,0.9,1.1,0,Lecce,Roberto D'Aversa,4-3-3,ffcbe334,DLWWW,6.0,-2,WLW,8.0,-6,1.3333333333333333,1.6666666666666667,1.0,1.1,DWLLD,12.0,0,DLL,15.0,-2,0.3333333333333333,1.0999999999999999,1.3333333333333333,1.8
267,"Sunday January 14, 2024",Serie A ,20,c4260e09,Cagliari,Claudio Ranieri,4-3-2-1,2,0.7,0.6,1,Bologna,Thiago Motta,4-2-3-1,1d8099f8,WLLDD,17.0,-3,DWD,11.0,-5,1.0,1.5,0.6666666666666666,0.6,WWWLD,5.0,-3,DWL,6.0,2,1.0,1.4000000000000001,1.6666666666666667,1.0333333333333334
268,"Sunday January 21, 2024",Serie A ,21,6a7ad59d,Frosinone,Eusebio Di Francesco,4-3-2-1,3,2.8,0.6,1,Cagliari,Claudio Ranieri,3-5-2,c4260e09,LLLLL,14.0,3,DLL,11.0,7,1.0,0.8333333333333334,1.6666666666666667,1.2,LLDDW,16.0,-3,LLD,17.0,5,0.6666666666666666,0.9666666666666668,1.6666666666666667,1.4000000000000001
269,"Sunday January 21, 2024",Serie A ,21,c5577084,Salernitana,Filippo Inzaghi,4-3-2-1,1,0.8,1.1,2,Genoa,Alberto Gilardino,4-4-2,658bf2de,LDWLL,20.0,6,LDL,20.0,4,1.3333333333333333,0.9,2.0,2.1,DWDDD,12.0,-2,LWD,13.0,0,1.0,1.0333333333333334,1.0,1.0333333333333334
270,"Sunday January 21, 2024",Serie A ,21,ffcbe334,Lecce,Roberto D'Aversa,4-1-4-1,0,0.6,2.1,3,Juventus,Massimiliano Allegri,3-5-2,e0652b02,WLLDL,13.0,-3,DWD,14.0,-6,1.3333333333333333,1.2333333333333334,1.0,1.3,DWWWW,2.0,3,DWW,3.0,0,1.6666666666666667,1.5999999999999999,1.0,0.7000000000000001
271,"Sunday January 21, 2024",Serie A ,21,a3d88bd8,Empoli,Davide Nicola,3-5-2,3,1.3,0.8,0,Monza,Raffaele Palladino,3-4-3,21680aa4,LLDLL,19.0,-6,DLL,17.0,-8,0.3333333333333333,1.0333333333333334,2.0,1.5999999999999999,LLDWL,11.0,6,LDW,11.0,6,1.0,1.3,1.6666666666666667,1.7333333333333334
272,"Sunday January 28, 2024",Serie A ,22,7213da33,Lazio,Maurizio Sarri,4-3-3,0,0.5,0.2,0,Napoli,Walter Mazzarri,3-4-3,d48ad4ff,WWWWW,4.0,4,LWW,8.0,-6,1.3333333333333333,1.3,1.0,1.2666666666666668,LDLWW,6.0,-11,LLW,4.0,-8,2.0,1.4666666666666668,2.0,1.4333333333333333
273,"Sunday January 28, 2024",Serie A ,22,0e72edf2,Hellas Verona,Marco Baroni,4-2-2-2,1,2.2,1.2,1,Frosinone,Eusebio Di Francesco,4-3-3,6a7ad59d,WLLWL,18.0,-3,WLW,14.0,1,1.3333333333333333,0.8333333333333334,0.6666666666666666,0.7000000000000001,LLLLW,13.0,3,LLL,18.0,-13,0.6666666666666666,1.0666666666666667,3.3333333333333335,1.9666666666666668
274,"Sunday January 28, 2024",Serie A ,22,421387cf,Fiorentina,Vincenzo Italiano,4-2-3-1,0,1.8,0.5,1,Internazionale,Simone Inzaghi,3-5-2,d609edc0,WWLDL,6.0,-4,WWD,7.0,-5,1.3333333333333333,0.7666666666666666,0.6666666666666666,1.3333333333333333,WDWWW,1.0,-3,WDW,1.0,-3,2.6666666666666665,2.566666666666667,0.6666666666666666,1.0
275,"Sunday January 28, 2024",Serie A ,22,21680aa4,Monza,Raffaele Palladino,3-4-3,1,0.4,0.8,0,Sassuolo,Alessio Dionisi,4-3-3,e2befd26,LDWLL,11.0,6,WLL,14.0,4,0.6666666666666666,0.7000000000000001,2.0,2.5666666666666664,LLWLL,15.0,1,DLL,18.0,-14,0.6666666666666666,1.2666666666666666,2.0,1.1666666666666667
276,"Sunday January 28, 2024",Serie A ,22,658bf2de,Genoa,Alberto Gilardino,3-5-2,2,1.7,1.8,1,Lecce,Roberto D'Aversa,4-3-3,ffcbe334,WDDDW,11.0,-2,DDD,10.0,3,0.6666666666666666,0.6,0.6666666666666666,1.3,LLDLL,14.0,-3,LLL,15.0,-2,0.0,1.2,1.3333333333333333,1.6333333333333335
277,"Sunday January 7, 2024",Serie A ,19,a3d88bd8,Empoli,Aurelio Andreazzoli,4-3-1-2,0,0.9,1.7,3,Milan,Stefano Pioli,4-3-3,dc56fe14,DDLLD,19.0,-5,LDL,18.0,-8,1.3333333333333333,1.2,2.3333333333333335,1.7999999999999998,WLWDW,3.0,2,DLD,2.0,2,2.0,1.6000000000000003,2.3333333333333335,2.033333333333333
278,"Sunday January 7, 2024",Serie A ,19,04eea015,Udinese,Gabriele Cioffi,3-5-1-1,1,0.7,0.5,2,Lazio,Maurizio Sarri,4-3-3,7213da33,DLDDW,15.0,-10,DDW,19.0,-17,2.6666666666666665,1.2666666666666666,1.6666666666666667,1.7333333333333334,WDLWW,9.0,-5,LDW,6.0,4,1.3333333333333333,1.7666666666666666,1.0,1.1666666666666667
279,"Sunday January 7, 2024",Serie A ,19,c5577084,Salernitana,Filippo Inzaghi,3-5-2,1,0.8,2.0,2,Juventus,Massimiliano Allegri,3-5-2,e0652b02,LLLDW,20.0,6,WLD,20.0,4,1.6666666666666667,1.2,1.6666666666666667,2.1,WWDWW,2.0,3,WDW,3.0,-1,1.6666666666666667,1.7666666666666666,1.0,0.6666666666666666
280,"Sunday January 7, 2024",Serie A ,19,105360fe,Torino,Ivan Jurić,3-4-1-2,3,2.1,1.0,0,Napoli,Walter Mazzarri,4-3-3,d48ad4ff,WDWDL,10.0,-9,WWD,9.0,-11,1.6666666666666667,1.2666666666666666,0.3333333333333333,0.5666666666666667,LLWLD,7.0,-11,WLL,4.0,-6,0.6666666666666666,1.3,1.3333333333333333,1.2666666666666666
281,"Sunday January 7, 2024",Serie A ,19,cf74a709,Roma,José Mourinho,3-5-2,1,2.1,0.7,1,Atalanta,Gian Piero Gasperini,3-4-3,922493f3,WDLWL,7.0,-9,WDW,5.0,-2,2.0,1.3333333333333333,0.6666666666666666,0.9,LWWLW,6.0,-4,DLL,7.0,1,0.3333333333333333,0.7999999999999999,1.6666666666666667,1.3
